,D,day,month,year,wy,tmax_c,tmin_c,precip,wyd
1756,7/22/93,22,7,1993,1993,25.005,13.71888889,0,294
1757,7/23/93,23,7,1993,1993,24.575,16.125,0,295
1758,7/24/93,24,7,1993,1993,23.61944445,18.80722222,0,296
1759,7/25/93,25,7,1993,1993,24.04944445,16.91388889,0,297
1760,7/26/93,26,7,1993,1993,24.04944445,18.05777778,0,298
1761,7/27/93,27,7,1993,1993,23.09388889,19.24111111,0,299
1762,7/28/93,28,7,1993,1993,24.575,18.80722222,0,300
1763,7/29/93,29,7,1993,1993,25.005,15.69111111,0,301
1764,7/30/93,30,7,1993,1993,25.53055555,14.50777778,0,302
1765,7/31/93,31,7,1993,1993,25.53055555,17.26888889,0,303
1766,8/1/93,1,8,1993,1993,25.96055555,18.45222222,0,304
1767,8/2/93,2,8,1993,1993,26.91611111,19.24111111,0,305
1768,8/3/93,3,8,1993,1993,25.10055555,18.45222222,0,306
1769,8/4/93,4,8,1993,1993,25.96055555,18.09722222,0,307
1770,8/5/93,5,8,1993,1993,26.05611111,16.48,0,308
1771,8/6/93,6,8,1993,1993,26.91611111,16.48,0,309
1772,8/7/93,7,8,1993,1993,25.96055555,17.70277778,0,310
1773,8/8/93,8,8,1993,1993,25.005,17.70277778,0,311
1774,8/9/93,9,8,1993,1993,24.575,17.70277778,0,312
1775,8/10/93,10,8,1993,1993,26.05611111,15.25722222,0,313
1776,8/11/93,11,8,1993,1993,26.05611111,15.33611111,0,314
1777,8/12/93,12,8,1993,1993,26.91611111,14.90222222,0,315
1778,8/13/93,13,8,1993,1993,26.91611111,15.25722222,0,316
1779,8/14/93,14,8,1993,1993,24.04944445,14.90222222,0,317
1780,8/15/93,15,8,1993,1993,23.61944445,14.50777778,0,318
1781,8/16/93,16,8,1993,1993,23.61944445,14.90222222,0,319
1782,8/17/93,17,8,1993,1993,24.575,16.48,0,320
1783,8/18/93,18,8,1993,1993,23.52388889,17.26888889,0,321
1784,8/19/93,19,8,1993,1993,23.09388889,16.48,0,322
1785,8/20/93,20,8,1993,1993,24.04944445,15.69111111,0,323
1786,8/21/93,21,8,1993,1993,24.575,16.125,0,324
1787,8/22/93,22,8,1993,1993,23.52388889,16.91388889,0,325
1788,8/23/93,23,8,1993,1993,22.61611111,16.48,0,326
1789,8/24/93,24,8,1993,1993,22.61611111,16.48,0,327
1790,8/25/93,25,8,1993,1993,23.09388889,15.69111111,0,328
1791,8/26/93,26,8,1993,1993,24.04944445,16.48,0,329
1792,8/27/93,27,8,1993,1993,24.04944445,15.69111111,0,330
1793,8/28/93,28,8,1993,1993,25.005,16.91388889,0,331
1794,8/29/93,29,8,1993,1993,24.04944445,16.91388889,0,332
1795,8/30/93,30,8,1993,1993,24.575,16.91388889,0,333
1796,8/31/93,31,8,1993,1993,24.575,16.125,0,334
1797,9/1/93,1,9,1993,1993,26.05611111,15.25722222,0,335
1798,9/2/93,2,9,1993,1993,25.96055555,17.70277778,0,336
1799,9/3/93,3,9,1993,1993,25.53055555,17.26888889,0,337
1800,9/4/93,4,9,1993,1993,26.05611111,16.48,0,338
1801,9/5/93,5,9,1993,1993,26.48611111,15.25722222,0,339
1802,9/6/93,6,9,1993,1993,24.04944445,17.26888889,0,340
1803,9/7/93,7,9,1993,1993,24.04944445,14.50777778,0,341
1804,9/8/93,8,9,1993,1993,24.575,15.69111111,0,342
1805,9/9/93,9,9,1993,1993,25.53055555,14.90222222,0,343
1806,9/10/93,10,9,1993,1993,25.10055555,15.25722222,0,344
1807,9/11/93,11,9,1993,1993,25.005,14.90222222,0,345
1808,9/12/93,12,9,1993,1993,24.575,15.69111111,0,346
1809,9/13/93,13,9,1993,1993,23.09388889,15.69111111,0,347
1810,9/14/93,14,9,1993,1993,23.52388889,14.15277778,0,348
1811,9/15/93,15,9,1993,1993,23.09388889,18.05777778,0,349
1812,9/16/93,16,9,1993,1993,23.52388889,16.125,0,350
1813,9/17/93,17,9,1993,1993,24.575,12.575,0,351
1814,9/18/93,18,9,1993,1993,26.48611111,12.14111111,0,352
1815,9/19/93,19,9,1993,1993,24.04944445,14.15277778,0,353
1816,9/20/93,20,9,1993,1993,24.04944445,14.90222222,0,354
1817,9/21/93,21,9,1993,1993,22.66388889,17.70277778,0,355
1818,9/22/93,22,9,1993,1993,22.61611111,12.93,0,356
1819,9/23/93,23,9,1993,1993,22.66388889,11.35222222,0,357
1820,9/24/93,24,9,1993,1993,24.575,12.14111111,0,358
1821,9/25/93,25,9,1993,1993,25.005,13.71888889,0,359
1822,9/26/93,26,9,1993,1993,25.10055555,13.71888889,0,360
1823,9/27/93,27,9,1993,1993,29.83055555,13.36388889,0,361
1824,9/28/93,28,9,1993,1993,29.83055555,14.90222222,0,362
1825,9/29/93,29,9,1993,1993,25.53055555,16.125,0,363
1826,9/30/93,30,9,1993,1993,26.48611111,12.575,0,364
1827,10/1/93,1,10,1993,1994,26.96388889,15.25722222,0,1
1828,10/2/93,2,10,1993,1994,26.05611111,15.25722222,0,2
1829,10/3/93,3,10,1993,1994,26.91611111,14.90222222,0,3
1830,10/4/93,4,10,1993,1994,22.61611111,16.125,0,4
1831,10/5/93,5,10,1993,1994,22.66388889,12.575,0,5
1832,10/6/93,6,10,1993,1994,23.09388889,12.575,0,6
1833,10/7/93,7,10,1993,1994,22.61611111,12.575,0,7
1834,10/8/93,8,10,1993,1994,23.09388889,14.90222222,0,8
1835,10/9/93,9,10,1993,1994,23.52388889,12.93,0,9
1836,10/10/93,10,10,1993,1994,22.18611111,12.575,3.813,10
1837,10/11/93,11,10,1993,1994,24.575,16.48,0,11
1838,10/12/93,12,10,1993,1994,24.575,14.50777778,0,12
1839,10/13/93,13,10,1993,1994,23.52388889,16.91388889,0,13
1840,10/14/93,14,10,1993,1994,23.61944445,12.93,0,14
1841,10/15/93,15,10,1993,1994,23.61944445,14.90222222,0,15
1842,10/16/93,16,10,1993,1994,24.04944445,15.69111111,0,16
1843,10/17/93,17,10,1993,1994,24.04944445,12.93,0,17
1844,10/18/93,18,10,1993,1994,23.09388889,10.95777778,0,18
1845,10/19/93,19,10,1993,1994,26.48611111,11.35222222,0,19
1846,10/20/93,20,10,1993,1994,26.91611111,12.14111111,0,20
1847,10/21/93,21,10,1993,1994,26.91611111,12.575,0,21
1848,10/22/93,22,10,1993,1994,26.48611111,12.14111111,0,22
1849,10/23/93,23,10,1993,1994,26.91611111,11.70722222,0,23
1850,10/24/93,24,10,1993,1994,23.52388889,15.25722222,0,24
1851,10/25/93,25,10,1993,1994,23.09388889,14.54722222,0,25
1852,10/26/93,26,10,1993,1994,30.78611111,15.25722222,0,26
1853,10/27/93,27,10,1993,1994,30.78611111,12.14111111,0,27
1854,10/28/93,28,10,1993,1994,28.875,12.14111111,0,28
1855,10/29/93,29,10,1993,1994,25.53055555,15.33611111,0,29
1856,10/30/93,30,10,1993,1994,23.09388889,14.15277778,0,30
1857,10/31/93,31,10,1993,1994,21.75611111,12.93,0,31
1858,11/1/93,1,11,1993,1994,22.18611111,12.575,0,32
1859,11/2/93,2,11,1993,1994,29.40055555,9.813888889,0,33
1860,11/3/93,3,11,1993,1994,29.305,9.813888889,0,34
1861,11/4/93,4,11,1993,1994,30.78611111,10.95777778,0,35
1862,11/5/93,5,11,1993,1994,25.005,12.14111111,0,36
1863,11/6/93,6,11,1993,1994,24.575,12.14111111,0,37
1864,11/7/93,7,11,1993,1994,25.005,12.14111111,0,38
1865,11/8/93,8,11,1993,1994,23.09388889,14.50777778,0,39
1866,11/9/93,9,11,1993,1994,23.61944445,12.93,0,40
1867,11/10/93,10,11,1993,1994,24.04944445,12.93,5.553,41
1868,11/11/93,11,11,1993,1994,24.575,14.54722222,8.956,42
1869,11/12/93,12,11,1993,1994,25.005,15.25722222,0,43
1870,11/13/93,13,11,1993,1994,22.61611111,10.16888889,0,44
1871,11/14/93,14,11,1993,1994,23.61944445,10.95777778,0,45
1872,11/15/93,15,11,1993,1994,23.52388889,10.24777778,0,46
1873,11/16/93,16,11,1993,1994,23.61944445,9.813888889,0,47
1874,11/17/93,17,11,1993,1994,24.04944445,10.16888889,0,48
1875,11/18/93,18,11,1993,1994,23.09388889,10.95777778,0,49
1876,11/19/93,19,11,1993,1994,22.66388889,9.38,0,50
1877,11/20/93,20,11,1993,1994,23.09388889,9.813888889,0,51
1878,11/21/93,21,11,1993,1994,22.18611111,9.813888889,1.762,52
1879,11/22/93,22,11,1993,1994,21.66055555,13.71888889,0,53
1880,11/23/93,23,11,1993,1994,21.23055555,10.95777778,0,54
1881,11/24/93,24,11,1993,1994,21.23055555,9.38,0,55
1882,11/25/93,25,11,1993,1994,20.80055555,8.591111111,0,56
1883,11/26/93,26,11,1993,1994,23.09388889,8.591111111,0,57
1884,11/27/93,27,11,1993,1994,23.09388889,10.95777778,0,58
1885,11/28/93,28,11,1993,1994,20.80055555,11.35222222,0,59
1886,11/29/93,29,11,1993,1994,21.75611111,12.93,31.172,60
1887,11/30/93,30,11,1993,1994,21.66055555,13.36388889,0,61
1888,12/1/93,1,12,1993,1994,21.23055555,9.025,0,62
1889,12/2/93,2,12,1993,1994,26.96388889,10.16888889,0,63
1890,12/3/93,3,12,1993,1994,26.91611111,9.813888889,0,64
1891,12/4/93,4,12,1993,1994,25.53055555,7.052777778,0,65
1892,12/5/93,5,12,1993,1994,20.705,7.407777778,0,66
1893,12/6/93,6,12,1993,1994,20.705,9.025,0,67
1894,12/7/93,7,12,1993,1994,18.31611111,7.407777778,0,68
1895,12/8/93,8,12,1993,1994,19.74944445,7.407777778,0,69
1896,12/9/93,9,12,1993,1994,19.74944445,9.025,0,70
1897,12/10/93,10,12,1993,1994,20.275,8.591111111,0,71
1898,12/11/93,11,12,1993,1994,20.275,10.95777778,17.118,72
1899,12/12/93,12,12,1993,1994,18.79388889,10.16888889,0,73
1900,12/13/93,13,12,1993,1994,19.22388889,6.618888889,0,74
1901,12/14/93,14,12,1993,1994,19.22388889,6.618888889,6.871,75
1902,12/15/93,15,12,1993,1994,17.45611111,10.60277778,0,76
1903,12/16/93,16,12,1993,1994,17.88611111,6.618888889,0,77
1904,12/17/93,17,12,1993,1994,17.88611111,8.591111111,1.152,78
1905,12/18/93,18,12,1993,1994,17.88611111,9.813888889,1.187,79
1906,12/19/93,19,12,1993,1994,17.88611111,12.575,0,80
1907,12/20/93,20,12,1993,1994,18.79388889,7.052777778,0,81
1908,12/21/93,21,12,1993,1994,19.22388889,5.908888889,0,82
1909,12/22/93,22,12,1993,1994,19.31944445,5.475,0,83
1910,12/23/93,23,12,1993,1994,21.75611111,5.475,0,84
1911,12/24/93,24,12,1993,1994,22.18611111,7.052777778,0,85
1912,12/25/93,25,12,1993,1994,22.66388889,6.618888889,0,86
1913,12/26/93,26,12,1993,1994,23.09388889,10.95777778,0,87
1914,12/27/93,27,12,1993,1994,18.79388889,9.025,0,88
1915,12/28/93,28,12,1993,1994,19.31944445,8.236111111,0,89
1916,12/29/93,29,12,1993,1994,21.75611111,7.407777778,0,90
1917,12/30/93,30,12,1993,1994,21.66055555,7.802222222,0,91
1918,12/31/93,31,12,1993,1994,20.275,6.263888889,0,92
1919,1/1/94,1,1,1994,1994,19.74944445,7.802222222,0,92
1920,1/2/94,2,1,1994,1994,21.75611111,7.802222222,0,93
1921,1/3/94,3,1,1994,1994,22.66388889,8.236111111,0,94
1922,1/4/94,4,1,1994,1994,23.52388889,7.052777778,0,95
1923,1/5/94,5,1,1994,1994,22.18611111,12.575,0,96
1924,1/6/94,6,1,1994,1994,23.09388889,10.16888889,0,97
1925,1/7/94,7,1,1994,1994,19.31944445,5.475,0,98
1926,1/8/94,8,1,1994,1994,19.74944445,5.83,0,99
1927,1/9/94,9,1,1994,1994,21.23055555,6.618888889,0,100
1928,1/10/94,10,1,1994,1994,21.23055555,7.407777778,0,101
1929,1/11/94,11,1,1994,1994,20.275,5.83,0,102
1930,1/12/94,12,1,1994,1994,22.18611111,5.83,0,103
1931,1/13/94,13,1,1994,1994,24.575,7.407777778,0,104
1932,1/14/94,14,1,1994,1994,25.005,8.591111111,0,105
1933,1/15/94,15,1,1994,1994,22.18611111,8.591111111,0,106
1934,1/16/94,16,1,1994,1994,19.74944445,7.407777778,0,107
1935,1/17/94,17,1,1994,1994,21.23055555,7.052777778,0,108
1936,1/18/94,18,1,1994,1994,25.53055555,7.052777778,0,109
1937,1/19/94,19,1,1994,1994,25.96055555,7.802222222,0,110
1938,1/20/94,20,1,1994,1994,18.31611111,12.14111111,0,111
1939,1/21/94,21,1,1994,1994,18.79388889,8.591111111,0,112
1940,1/22/94,22,1,1994,1994,20.80055555,7.052777778,0,113
1941,1/23/94,23,1,1994,1994,23.09388889,13.36388889,9.702,114
1942,1/24/94,24,1,1994,1994,18.79388889,9.025,25.102,115
1943,1/25/94,25,1,1994,1994,16.93055555,8.157222222,0,116
1944,1/26/94,26,1,1994,1994,19.31944445,9.38,0,117
1945,1/27/94,27,1,1994,1994,19.74944445,8.591111111,0,118
1946,1/28/94,28,1,1994,1994,18.79388889,6.263888889,0,119
1947,1/29/94,29,1,1994,1994,18.79388889,6.618888889,0,120
1948,1/30/94,30,1,1994,1994,19.22388889,6.618888889,0,121
1949,1/31/94,31,1,1994,1994,19.31944445,6.618888889,0,122
1950,2/1/94,1,2,1994,1994,20.275,7.407777778,0,123
1951,2/2/94,2,2,1994,1994,18.31611111,7.447222222,0,124
1952,2/3/94,3,2,1994,1994,18.31611111,7.802222222,12.053,125
1953,2/4/94,4,2,1994,1994,17.88611111,12.575,2.565,126
1954,2/5/94,5,2,1994,1994,18.36388889,12.575,0,127
1955,2/6/94,6,2,1994,1994,18.79388889,14.15277778,6.111,128
1956,2/7/94,7,2,1994,1994,17.88611111,12.93,42.516,129
1957,2/8/94,8,2,1994,1994,17.88611111,11.78611111,2.08,130
1958,2/9/94,9,2,1994,1994,18.31611111,7.407777778,0,131
1959,2/10/94,10,2,1994,1994,18.79388889,8.591111111,0,132
1960,2/11/94,11,2,1994,1994,18.79388889,10.60277778,0,133
1961,2/12/94,12,2,1994,1994,18.31611111,5.041111111,0,134
1962,2/13/94,13,2,1994,1994,18.36388889,6.263888889,0,135
1963,2/14/94,14,2,1994,1994,19.74944445,6.697777778,0,136
1964,2/15/94,15,2,1994,1994,19.74944445,7.802222222,0,137
1965,2/16/94,16,2,1994,1994,20.275,10.60277778,0,138
1966,2/17/94,17,2,1994,1994,18.79388889,12.575,52.597,139
1967,2/18/94,18,2,1994,1994,17.36055555,8.157222222,23.835,140
1968,2/19/94,19,2,1994,1994,16.93055555,7.802222222,16.088,141
1969,2/20/94,20,2,1994,1994,16.50055555,11.35222222,0,142
1970,2/21/94,21,2,1994,1994,18.36388889,9.38,0,143
1971,2/22/94,22,2,1994,1994,19.31944445,10.60277778,0,144
1972,2/23/94,23,2,1994,1994,19.74944445,8.157222222,0,145
1973,2/24/94,24,2,1994,1994,19.74944445,8.591111111,0,146
1974,2/25/94,25,2,1994,1994,20.275,10.24777778,0,147
1975,2/26/94,26,2,1994,1994,18.79388889,12.93,0,148
1976,2/27/94,27,2,1994,1994,20.80055555,9.813888889,0,149
1977,2/28/94,28,2,1994,1994,21.66055555,10.16888889,0,150
1978,3/1/94,1,3,1994,1994,26.48611111,10.16888889,0,151
1979,3/2/94,2,3,1994,1994,26.48611111,10.16888889,0,152
1980,3/3/94,3,3,1994,1994,24.575,12.575,0,153
1981,3/4/94,4,3,1994,1994,16.93055555,13.36388889,0,154
1982,3/5/94,5,3,1994,1994,16.405,14.50777778,4.026,155
1983,3/6/94,6,3,1994,1994,17.45611111,13.71888889,3.178,156
1984,3/7/94,7,3,1994,1994,21.23055555,11.35222222,1.382,157
1985,3/8/94,8,3,1994,1994,21.66055555,13.36388889,0,158
1986,3/9/94,9,3,1994,1994,17.88611111,14.50777778,0,159
1987,3/10/94,10,3,1994,1994,18.31611111,12.14111111,0,160
1988,3/11/94,11,3,1994,1994,22.18611111,12.14111111,0,161
1989,3/12/94,12,3,1994,1994,22.61611111,10.95777778,0,162
1990,3/13/94,13,3,1994,1994,26.05611111,9.38,0,163
1991,3/14/94,14,3,1994,1994,26.05611111,10.60277778,0,164
1992,3/15/94,15,3,1994,1994,26.48611111,10.16888889,0,165
1993,3/16/94,16,3,1994,1994,22.61611111,10.99722222,0,166
1994,3/17/94,17,3,1994,1994,21.23055555,12.575,0,167
1995,3/18/94,18,3,1994,1994,19.74944445,12.93,0,168
1996,3/19/94,19,3,1994,1994,20.275,14.50777778,23.22,169
1997,3/20/94,20,3,1994,1994,19.74944445,11.35222222,0,170
1998,3/21/94,21,3,1994,1994,20.275,11.35222222,0,171
1999,3/22/94,22,3,1994,1994,19.74944445,11.35222222,0,172
2000,3/23/94,23,3,1994,1994,19.22388889,8.157222222,0,173
2001,3/24/94,24,3,1994,1994,17.88611111,11.70722222,40.865,174
2002,3/25/94,25,3,1994,1994,16.50055555,7.802222222,0,175
2003,3/26/94,26,3,1994,1994,19.74944445,11.35222222,0,176
2004,3/27/94,27,3,1994,1994,20.275,9.813888889,0,177
2005,3/28/94,28,3,1994,1994,19.22388889,13.71888889,0,178
2006,3/29/94,29,3,1994,1994,18.36388889,12.575,0,179
2007,3/30/94,30,3,1994,1994,19.74944445,11.35222222,0,180
2008,3/31/94,31,3,1994,1994,20.80055555,10.95777778,0,181
2009,4/1/94,1,4,1994,1994,21.23055555,10.95777778,0,182
2010,4/2/94,2,4,1994,1994,18.79388889,14.50777778,0,183
2011,4/3/94,3,4,1994,1994,21.23055555,14.15277778,0,184
2012,4/4/94,4,4,1994,1994,25.10055555,10.60277778,0,185
2013,4/5/94,5,4,1994,1994,25.53055555,10.95777778,0,186
2014,4/6/94,6,4,1994,1994,21.23055555,11.35222222,0,187
2015,4/7/94,7,4,1994,1994,19.31944445,13.36388889,0,188
2016,4/8/94,8,4,1994,1994,20.275,11.35222222,0,189
2017,4/9/94,9,4,1994,1994,20.80055555,11.70722222,4.224,190
2018,4/10/94,10,4,1994,1994,24.04944445,10.16888889,0,191
2019,4/11/94,11,4,1994,1994,24.575,10.16888889,0,192
2020,4/12/94,12,4,1994,1994,25.005,11.35222222,0,193
2021,4/13/94,13,4,1994,1994,24.04944445,10.95777778,0,194
2022,4/14/94,14,4,1994,1994,21.23055555,12.14111111,0,195
2023,4/15/94,15,4,1994,1994,18.36388889,11.35222222,0,196
2024,4/16/94,16,4,1994,1994,18.79388889,12.14111111,0,197
2025,4/17/94,17,4,1994,1994,22.66388889,11.35222222,0,198
2026,4/18/94,18,4,1994,1994,24.575,12.575,0,199
2027,4/19/94,19,4,1994,1994,23.09388889,12.575,0,200
2028,4/20/94,20,4,1994,1994,20.275,12.575,0,201
2029,4/21/94,21,4,1994,1994,19.74944445,11.70722222,0,202
2030,4/22/94,22,4,1994,1994,22.66388889,13.36388889,0,203
2031,4/23/94,23,4,1994,1994,23.09388889,10.95777778,0.648,204
2032,4/24/94,24,4,1994,1994,18.79388889,9.813888889,0.255,205
2033,4/25/94,25,4,1994,1994,19.22388889,12.14111111,4.768,206
2034,4/26/94,26,4,1994,1994,18.31611111,11.70722222,5.746,207
2035,4/27/94,27,4,1994,1994,20.275,11.70722222,1.056,208
2036,4/28/94,28,4,1994,1994,17.45611111,9.025,0,209
2037,4/29/94,29,4,1994,1994,18.36388889,10.60277778,0,210
2038,4/30/94,30,4,1994,1994,18.79388889,12.14111111,0,211
2039,5/1/94,1,5,1994,1994,18.36388889,10.16888889,0,212
2040,5/2/94,2,5,1994,1994,18.79388889,10.95777778,0,213
2041,5/3/94,3,5,1994,1994,19.22388889,10.95777778,0,214
2042,5/4/94,4,5,1994,1994,18.36388889,11.35222222,0,215
2043,5/5/94,5,5,1994,1994,19.22388889,13.71888889,0,216
2044,5/6/94,6,5,1994,1994,18.31611111,10.95777778,2.386,217
2045,5/7/94,7,5,1994,1994,18.36388889,10.16888889,0.912,218
2046,5/8/94,8,5,1994,1994,20.80055555,12.575,0,219
2047,5/9/94,9,5,1994,1994,22.18611111,12.14111111,0,220
2048,5/10/94,10,5,1994,1994,20.275,13.36388889,0,221
2049,5/11/94,11,5,1994,1994,19.22388889,14.50777778,0,222
2050,5/12/94,12,5,1994,1994,19.31944445,14.54722222,0,223
2051,5/13/94,13,5,1994,1994,20.275,12.575,0,224
2052,5/14/94,14,5,1994,1994,20.275,11.35222222,0,225
2053,5/15/94,15,5,1994,1994,20.275,10.16888889,0,226
2054,5/16/94,16,5,1994,1994,21.23055555,10.95777778,0,227
2055,5/17/94,17,5,1994,1994,21.66055555,10.99722222,3.216,228
2056,5/18/94,18,5,1994,1994,18.31611111,12.575,5.551,229
2057,5/19/94,19,5,1994,1994,20.275,9.813888889,0,230
2058,5/20/94,20,5,1994,1994,21.23055555,9.813888889,0,231
2059,5/21/94,21,5,1994,1994,22.61611111,11.70722222,0,232
2060,5/22/94,22,5,1994,1994,23.09388889,12.93,0,233
2061,5/23/94,23,5,1994,1994,20.275,13.71888889,0,234
2062,5/24/94,24,5,1994,1994,19.22388889,14.50777778,0,235
2063,5/25/94,25,5,1994,1994,20.275,14.90222222,0,236
2064,5/26/94,26,5,1994,1994,21.23055555,14.50777778,0,237
2065,5/27/94,27,5,1994,1994,21.23055555,11.70722222,0,238
2066,5/28/94,28,5,1994,1994,22.66388889,10.95777778,0,239
2067,5/29/94,29,5,1994,1994,23.09388889,11.70722222,0,240
2068,5/30/94,30,5,1994,1994,23.52388889,12.575,0,241
2069,5/31/94,31,5,1994,1994,21.75611111,12.93,0,242
2070,6/1/94,1,6,1994,1994,22.66388889,12.93,0,243
2071,6/2/94,2,6,1994,1994,26.91611111,12.93,0,244
2072,6/3/94,3,6,1994,1994,23.61944445,12.93,0,245
2073,6/4/94,4,6,1994,1994,23.52388889,13.36388889,0,246
2074,6/5/94,5,6,1994,1994,24.575,12.575,0,247
2075,6/6/94,6,6,1994,1994,25.53055555,14.15277778,0,248
2076,6/7/94,7,6,1994,1994,25.005,12.14111111,0,249
2077,6/8/94,8,6,1994,1994,23.61944445,11.70722222,0,250
2078,6/9/94,9,6,1994,1994,24.04944445,13.36388889,0,251
2079,6/10/94,10,6,1994,1994,22.18611111,14.90222222,0,252
2080,6/11/94,11,6,1994,1994,19.74944445,15.25722222,0,253
2081,6/12/94,12,6,1994,1994,19.22388889,15.25722222,0,254
2082,6/13/94,13,6,1994,1994,20.275,13.71888889,0,255
2083,6/14/94,14,6,1994,1994,21.23055555,14.90222222,0,256
2084,6/15/94,15,6,1994,1994,22.66388889,13.36388889,0,257
2085,6/16/94,16,6,1994,1994,22.66388889,11.35222222,0,258
2086,6/17/94,17,6,1994,1994,23.09388889,12.14111111,0,259
2087,6/18/94,18,6,1994,1994,24.04944445,12.575,0,260
2088,6/19/94,19,6,1994,1994,25.005,14.90222222,0,261
2089,6/20/94,20,6,1994,1994,23.52388889,12.93,0,262
2090,6/21/94,21,6,1994,1994,24.04944445,14.15277778,0,263
2091,6/22/94,22,6,1994,1994,24.04944445,14.50777778,0,264
2092,6/23/94,23,6,1994,1994,25.53055555,13.71888889,0,265
2093,6/24/94,24,6,1994,1994,25.96055555,13.71888889,0,266
2094,6/25/94,25,6,1994,1994,27.39388889,14.15277778,0,267
2095,6/26/94,26,6,1994,1994,27.39388889,13.71888889,0,268
2096,6/27/94,27,6,1994,1994,27.39388889,15.25722222,0,269
2097,6/28/94,28,6,1994,1994,25.53055555,15.33611111,0,270
2098,6/29/94,29,6,1994,1994,24.04944445,15.25722222,0,271
2099,6/30/94,30,6,1994,1994,24.575,13.71888889,0,272
2100,7/1/94,1,7,1994,1994,25.53055555,15.69111111,0,273
2101,7/2/94,2,7,1994,1994,25.53055555,14.15277778,0,274
2102,7/3/94,3,7,1994,1994,22.18611111,13.71888889,0,275
2103,7/4/94,4,7,1994,1994,22.66388889,12.93,0,276
2104,7/5/94,5,7,1994,1994,23.09388889,13.36388889,0,277
2105,7/6/94,6,7,1994,1994,22.61611111,14.50777778,0,278
2106,7/7/94,7,7,1994,1994,21.23055555,14.50777778,0,279
2107,7/8/94,8,7,1994,1994,21.23055555,16.125,0,280
2108,7/9/94,9,7,1994,1994,21.23055555,15.25722222,0,281
2109,7/10/94,10,7,1994,1994,22.18611111,15.69111111,0,282
2110,7/11/94,11,7,1994,1994,22.61611111,15.25722222,0,283
2111,7/12/94,12,7,1994,1994,21.66055555,15.25722222,0,284
2112,7/13/94,13,7,1994,1994,21.75611111,14.50777778,0,285
2113,7/14/94,14,7,1994,1994,22.66388889,14.54722222,0,286
2114,7/15/94,15,7,1994,1994,22.61611111,14.50777778,0,287
2115,7/16/94,16,7,1994,1994,22.61611111,13.36388889,0,288
2116,7/17/94,17,7,1994,1994,22.18611111,14.15277778,0,289
2117,7/18/94,18,7,1994,1994,21.23055555,13.71888889,0,290
2118,7/19/94,19,7,1994,1994,20.80055555,15.25722222,0,291
2119,7/20/94,20,7,1994,1994,23.09388889,13.71888889,0,292
2120,7/21/94,21,7,1994,1994,24.575,16.48,0,293
2121,7/22/94,22,7,1994,1994,25.005,15.25722222,0,294
2122,7/23/94,23,7,1994,1994,23.61944445,14.15277778,0,295
2123,7/24/94,24,7,1994,1994,26.05611111,13.71888889,0,296
2124,7/25/94,25,7,1994,1994,25.96055555,14.15277778,0,297
2125,7/26/94,26,7,1994,1994,25.10055555,15.25722222,0,298
2126,7/27/94,27,7,1994,1994,25.53055555,14.50777778,0,299
2127,7/28/94,28,7,1994,1994,25.005,15.25722222,0,300
2128,7/29/94,29,7,1994,1994,24.575,15.25722222,0,301
2129,7/30/94,30,7,1994,1994,22.66388889,14.15277778,0,302
2130,7/31/94,31,7,1994,1994,22.66388889,14.90222222,0,303
2131,8/1/94,1,8,1994,1994,23.61944445,12.93,0,304
2132,8/2/94,2,8,1994,1994,24.575,13.71888889,0,305
2133,8/3/94,3,8,1994,1994,25.005,15.69111111,0,306
2134,8/4/94,4,8,1994,1994,25.53055555,16.48,0,307
2135,8/5/94,5,8,1994,1994,26.96388889,14.90222222,0,308
2136,8/6/94,6,8,1994,1994,27.39388889,15.69111111,0,309
2137,8/7/94,7,8,1994,1994,27.39388889,15.25722222,0,310
2138,8/8/94,8,8,1994,1994,26.48611111,15.25722222,0,311
2139,8/9/94,9,8,1994,1994,25.53055555,14.90222222,0,312
2140,8/10/94,10,8,1994,1994,27.91944445,16.48,0,313
2141,8/11/94,11,8,1994,1994,28.34944445,16.91388889,0,314
2142,8/12/94,12,8,1994,1994,28.34944445,16.48,0,315
2143,8/13/94,13,8,1994,1994,30.78611111,18.05777778,0,316
2144,8/14/94,14,8,1994,1994,30.78611111,18.05777778,0,317
2145,8/15/94,15,8,1994,1994,29.83055555,17.26888889,0,318
2146,8/16/94,16,8,1994,1994,27.39388889,16.48,0,319
2147,8/17/94,17,8,1994,1994,26.91611111,15.25722222,0,320
2148,8/18/94,18,8,1994,1994,25.96055555,18.45222222,0,321
2149,8/19/94,19,8,1994,1994,25.96055555,17.26888889,0,322
2150,8/20/94,20,8,1994,1994,24.04944445,16.91388889,0,323
2151,8/21/94,21,8,1994,1994,25.005,17.26888889,0,324
2152,8/22/94,22,8,1994,1994,24.575,16.48,0,325
2153,8/23/94,23,8,1994,1994,24.575,13.71888889,0,326
2154,8/24/94,24,8,1994,1994,26.05611111,13.36388889,0,327
